,Cement,Banking and Finance,Automobile,Telecommunications,Energy,Pharmaceuticals,Pharmaceuticals,Banking and Finance,Automobile,Metals and Mining,Consumer Goods,Banking and Finance,Telecommunications,Consumer Goods,Automobile,Consumer Goods,Utilities,Energy,Utilities,Cement,Pharmaceuticals,Utilities,Metals and Mining,,Information Technology,Cement,Metals and Mining,Information Technology
7/16/2020,-30.605987077743446,-30.212119580332807,-41.99306967768589,-42.536441663809924,171.38307296254968,278.431058651176,47.430179357424485,12.815922119132495,35.27386106868302,13.647840890012052,0.8340230316118857,16.729490460277763,108.16926424720327,-6.86568399550872,-18.29197765309355,134.3813972604905,-12.347983080831915,-26.24333575153247,2.6392306367819973,-12.12008049625527,139.1325153869181,-3.6064923585252817,9.276274274669616,54.0963072518176,9.255632589017427,50.44236814657592,31.29343520900305,-59.89959789698648
7/17/2020,3.7440765695915257,10.87124428668278,30.843497386386364,5.7299994362167705,304.5844542741075,-5.305126161253037,-52.455814042827,20.045603043065352,-39.71018495880715,12.57702747065399,23.78862994208766,-22.579308648997344,-22.882563871853723,-32.794079926590655,-20.468695087065537,-57.80020705679224,20.55019053262457,135.13687490699317,-11.301117582244613,-10.11119242663897,-14.83619548653764,73.13578966494694,130.63757339380038,-47.458948944770974,-74.57764524860417,-42.436767008789836,-45.95306183817252,-63.93026066240155
7/20/2020,-32.258119026309814,-9.157030848811075,11.596917501691873,-19.6875076265149,-73.30551783832198,-64.12057594471618,-15.312102734265586,129.2638761929016,72.83097484114487,-2.1161884074881843,-8.822221042298539,31.98901590558605,35.38135262384545,27.097092692833513,12.646762582823957,57.085777301858755,0.9000758152095889,-37.553908188237294,-38.808237847954885,0.6539552473999288,67.95887522561976,-46.11018981948338,-60.95885813029034,-34.518571743804515,65.13318479759158,16.97710360859257,-17.163691127430305,13.462076125213397
7/21/2020,488.54615580685925,41.92824769890948,8.83634068347443,22.63868864796845,241.93174385469754,-21.112475445635216,5.473927921739241,-27.043252930528205,-23.024007384131874,-6.8889271162392625,7.868386656009352,25.466094636371928,-37.70296775740061,48.08760133445675,103.22963807102705,7.433332994190489,62.91150574263173,34.7182137121423,301.8503784167913,92.0156555772994,-47.423873459025714,-28.820351203891747,19.261913152145983,-9.732287582053523,-22.752741407753398,121.1138511385114,164.88631593887408,54.23727704476609
7/22/2020,-74.4148374070356,107.68975256436603,145.73539561724726,-8.091004345646391,-74.19434385305502,37.16099426386232,23.43945990930143,-47.97568517976204,4.657396548835657,33.262224788708906,128.78359739417542,-0.13108234274026298,-21.54244469736578,16.284546824313484,-38.5293746569515,-25.905126286780376,55.68884259349467,-14.74640271409946,36.653846569060256,-39.27843456991439,16.258987251304458,156.58235984023256,56.955979642691524,7.363112251368142,-31.746806783877666,-29.463414951831567,145.9303902692263,-61.86601129426453
7/23/2020,-0.517125158806131,-55.08459213419301,-48.44955797090849,-11.92383648303923,187.4704933509358,-21.926381097889646,-13.045559858763578,-18.484051225478815,-17.170389935317097,-52.689578430323955,-43.35424792852846,-16.839850188760742,-54.11360568145454,-3.328074952905291,-38.456633324328216,-31.65748539730825,-64.3656392028049,-17.94662412465827,-59.332272523368616,55.660736264965884,-45.001145917138366,-40.546478874526585,-46.056757865683295,-20.81988192347182,74.9774271382751,-39.00123489561093,-72.8121636323811,-17.606100642934987
7/24/2020,55.47774891103834,-24.057232715074928,-48.57938233850211,2.486498759549449,-69.42454340899813,7.405772990338533,53.934091432616626,-2.733032238327804,-37.23850570341865,91.24035628861465,6.767480694132377,40.02046142627891,4.419842564563958,91.12962264992231,13.065327349351751,93.82650246397546,1.716736428589738,-31.848029996386007,-22.944019149480432,-16.172347858590797,265.78878424368264,-13.621259139099207,-7.3373132957556875,61.759863993016054,143.65725946579863,125.01778497585785,27.55336151240244,113.36249200449674
7/27/2020,130.86208578620804,-28.273959498649425,14.41256491338443,9.38829890876265,79.86415386147337,-10.028448212284358,-46.90891770831147,93.74038954120837,-5.5057864859393675,-19.298052549942156,-47.436498914903815,38.30445944940997,-26.67795831717973,-62.37200103111999,13.774069610902995,-49.90930142802007,-11.289076345576433,-14.895022939357695,-17.31532802040119,5.87054949578103,-69.14718391737208,66.71549747492817,32.7035981965794,15.91716460669559,-6.149231853068892,-15.958967459850337,-39.984704058013975,-36.75902172680262
7/28/2020,-30.070542162714354,50.78095078063607,103.17465676887632,30.421993337675634,-24.71693056920423,2.6437955485081766,-10.871224099764888,-6.251351392493265,177.01409538637472,21.91849274678248,-29.03817265160049,71.87206320600934,6.499612586735348,-14.830919092488081,96.63570785189846,53.10609854759796,37.900091209982946,24.74556842087452,-0.3770130377626191,56.974615671218665,-3.19768112414045,-23.861380099588214,-10.108057829226668,90.47562893081762,102.19250232751422,398.69154577288646,14.072403807982937,0.38283813002015776
7/29/2020,-31.51061201542351,-26.17480115675763,-53.87125798969501,-29.770430532636638,-33.486949881069236,59.03722529852287,855.127325036541,-5.630797453116809,-40.50261333008017,1.9721682170204868,53.394644979038006,-60.143814934924954,90.0290738200239,-23.100878865763974,15.909654343970224,183.3952958790189,-22.722611179134066,-6.704028326516753,12.126093389814185,-32.567955253761525,44.18758677100736,-7.653973439141771,183.0637609374414,-24.738125128285226,-76.66296639965536,-28.668760389870684,8.814792182605391,-23.21427516057434
7/30/2020,3.4093178581655836,10.066860155774982,-2.18627232334323,354.18255689909506,144.3193511728785,-1.6205178890681404,27.076800142452417,-19.754117085792167,37.11775803249338,-43.32437669285964,-14.96945086399959,-18.67604262464613,-18.48252112545834,10.002916064210044,7.810141663632608,-71.4800057713011,-0.6006240482183789,-2.390193250590733,79.92754244803587,-20.88364476684572,105.52301781932844,27.95843611521649,-65.47251265868664,16.55162007417865,-5.6968397834280875,-66.518218509612,594.0627556302069,139.68991358112044
7/31/2020,13.059027499842468,2.375210607194256,-1.5732260429418776,-69.29505269847354,-54.3815714582337,163.53625500563754,-74.86445909942314,39.95520002659123,-15.848058270898802,9.933966491295898,-16.103299516960178,-8.513082954189432,16.176883759617965,2.0693547029766224,-27.247440897042065,15.142741508670344,-25.889127545617086,13.399403781401965,-40.177159336047296,-1.9343482213668106,135.2671903827465,-16.508086961182634,-13.207040372247004,-33.460693645527165,-39.24720035810451,-30.50079467216833,-69.54534374706117,-35.387203960801315
8/3/2020,-9.315031679820585,-13.365743214510683,122.02866734616782,-32.51094305220771,27.18947651392498,-33.84937701688844,54.01034299243932,-15.753179128116601,81.02842364961882,67.38172789446799,-1.8585278309967146,-13.991916656685465,24.030068238756886,-20.3415018845722,13.822088494039564,-21.695957820738133,79.08151333279957,8.30396991687885,-12.912799023362886,-41.757894944474025,-38.55522353935198,-46.40476375349347,23.401956020833346,-15.05207175506903,-0.7007207220511957,18.49570550367565,-32.9151435532681,-46.65622196967066
8/4/2020,-21.81436489454707,3.8704661626981496,-43.31356900713955,28.132031519211086,79.98731300542718,-44.23579095638215,-31.60515461802065,89.7402372586416,-10.881423669691802,-17.379208673141534,17.695200006176613,-4.073380342014321,-22.208096182032776,29.567180391169188,-33.380812836018215,-5.002460226340821,38.584582199886206,12.515917937259346,-22.980039657665465,77.04135198293088,-52.85612261116941,139.38312863024885,0.42461276050731467,-27.02686738427007,79.73182384422466,22.594557101472933,39.70021039997042,-8.859164847016354
8/5/2020,-12.582696192793586,49.244346942649116,-3.9653302601363127,7.354451809106011,-56.92194552157632,-24.498548036862346,-39.274654179340104,-44.91216885145148,-50.96399280711735,250.79489824871752,-13.434945400964814,20.272818106527566,-11.882933402449748,183.74105802554732,86.23892127279088,-11.161493166618207,-51.69081066921217,-32.05795718164784,9.862000622611887,61.53419416547106,-8.548712993941997,-41.054910918581676,173.23882849647632,29.806504804762966,-7.549730655223941,-5.175443559525672,16.10742032706529,-9.53341952068355
8/6/2020,-21.119528312662982,-9.387945046833101,25.785698069035877,-17.79593579183806,13.887411227811608,83.614597836727,-9.348981338202833,1.280886754786681,-13.813107054111672,-51.564197865033435,6.354267646841083,29.58599548635823,-38.65427280431404,-63.32437820510244,-45.87826282341882,8.308699432312183,28.79930245732931,190.6855921347468,-19.037402377256708,-32.968191184481654,-0.0801478329019667,52.29850378084533,-27.60800230604049,24.927531961056037,68.19239698070945,-33.58176869363481,-31.716436210561504,38.21618625835601
8/7/2020,50.0934185520864,-53.47576216262089,-39.58078905607216,-30.8347744695725,-27.43939134605079,-36.2613342086196,81.52836109836375,-26.184008458672313,-0.6254908462625886,-56.38678386318654,-2.552942395188118,-40.629152278763925,286.8361198136136,16.916660763568835,27.14189800624689,-16.46834391054699,-15.313329903587336,-55.3312655999042,-6.272182826738037,-26.807766372807095,-33.3741857448619,-11.52657162306312,-31.3996772651861,-33.330672590225,-55.762418352334755,-7.879558119073227,4.387500301501945,-27.888458183884822
8/10/2020,-32.13004193417803,-4.376244709253063,-14.231149735213677,30.609840001475597,-9.500949357996246,823.6787684718827,4.449113485930534,-10.72574452473396,-19.846764288867114,-7.301673589507263,-16.964685964660653,-19.834313564423844,-39.14361325086737,-21.219164206574483,2.153726450592486,-27.479932165065012,18.14608510760123,-40.03415104549609,-3.2486248745469015,202.55859422143908,123.64644267815818,34.70795372002573,-20.809436176115724,-7.459759007370426,40.228201753342205,69.47750042305915,-48.72191228833345,-13.80175381085068
8/11/2020,109.1884544621137,104.65840240665597,57.59283677148097,-13.590076483965296,54.70962342933989,-73.87912758143642,-25.75058812166703,-9.185583416550703,136.22720553435897,224.19708212092684,12.79661367117142,98.83657296264745,-61.45579100049532,234.71701881179436,-45.00964570001561,-40.95628585682215,-8.474495934006276,53.304851318335466,181.13772521913504,50.44875425817929,-52.22191629617521,-25.01847631803712,115.38306325292508,-5.288881196632844,-19.21452871237865,39.38786735151509,10.15688928720493,59.710246617436354
8/12/2020,-65.34789548207007,-23.91067854345341,-29.781053743441365,52.135635383352906,-29.111665113609455,-47.23597024962308,-17.095889265447482,2.6334927613762105,11.231250023188188,-42.651716203699394,-29.71251570378164,-43.43628817315419,-0.6869101393292998,-61.396694396522555,26.586157255610754,116.94346896205738,32.41081494937732,-3.2702282157676343,-10.982639438925856,-61.54107210087866,-4.73836186969534,29.667671970157848,-55.285622578562396,23.11572532378805,0.5441306559947456,-43.40182753738973,14.652484450928082,-11.660400114774339
8/13/2020,-6.589770090530944,-5.599893582409388,-5.507480379332897,197.03044790441217,-35.46650358211462,75.23666269635811,-15.006855174629507,-3.74371347700464,-27.784942913020327,52.12669879438474,24.1618037815162,2.144755670902576,13.772180843879056,6.632580150993483,-2.50093947789245,-19.30309263293697,-7.300565797615222,-30.191568205343387,-45.25003092255832,-7.790202269499636,17.874662675143927,328.7632940525829,7.323419387023189,-21.08083990899805,63.21853041085448,17.031030451244767,-22.89445344491693,8.426741476292854
8/14/2020,22.889026071310848,67.80494246282416,17.33058206963378,-50.48533466904822,143.510574310899,18.44774272040548,26.45394388390865,5.186676144161129,66.18327997296443,7.517110662636162,-7.6769148935438185,10.038805916944504,82.65572754364277,26.663905297915914,-16.67773591292765,-10.360013875691898,85.10582839330989,59.029854571124574,60.98191913826743,17.980770668540757,35.029941217292574,-64.82599638260676,284.33582267137353,-15.776230282355264,-8.894963297297165,21.282714931463165,-14.4413861246383,-31.823689687419332
8/17/2020,-9.880216231620242,-17.77290505587692,190.7493299020385,4.414510245361569,-19.67263185427055,-62.240464668543105,-41.11266753795674,-6.516281000961932,26.166996098239316,-8.946902126136514,16.242144083764632,-16.130966742104103,-67.47425650871088,-59.16439668219501,13.550888558423392,5.299996634922777,353.15361037248545,16.971804028899506,1.389273418750725,-56.006184887582066,-43.51829566514286,-43.080917670158755,-61.992873624924115,15.64588696730318,18.23033731719612,-52.24762828854399,154.48108615652143,121.0216158078044
8/18/2020,120.59317381832906,-27.914866057386,-47.64388378594122,-28.90009800392931,18.575752833190485,-10.172639317884236,-4.018793919128305,22.901739439656808,-43.789923389681654,-21.438180774550474,-14.143432298075309,9.428933386435578,66.0225833415905,6.36579419094121,28.58344287414345,66.81579956538413,-54.805765561379275,108.14585981275657,-20.024992962188815,120.0305369900899,-16.553932522332417,8.564738381094173,-4.43901218268925,33.048982529907114,-37.93786822172633,265.38526055925684,13.929912880540662,-17.13615394620088
8/19/2020,-11.853070532302635,-16.72527883848398,15.426451123030137,26.312131547933838,22.69415079321082,14.046013251755651,24.104287611925624,-26.310246271092876,31.728880028844486,-19.96492420790886,18.379821971753564,34.96905027849111,-21.738780052133777,23.912203552180912,0.2966291047366232,19.736590038314183,-58.01735505264072,-57.354722057111694,-10.723345247148142,-37.163020280974635,-2.540433163870326,98.95740540836968,-31.697420187519963,-18.61721647896847,36.92274412504233,-46.4079525108428,-54.81725132177523,-22.246888575913783
8/20/2020,-68.04580291380312,-7.936667650245854,-40.924961862975294,-21.295874348912847,11.0018751463125,29.72520093931834,-0.055375650075439875,8.473367915236851,-41.23066731392003,74.49195829789402,11.597450519113227,91.2386963225414,8.573391685282083,9.280491404067103,-27.765313430585394,-21.535138594456228,414.3475752216344,210.0460740769313,255.32811575484843,-21.480215864813623,-9.747246812789179,140.17942662625376,33.797929883454316,1.8346432735784957,1.5940753417868159,-43.27980668988759,-6.249256145189452,5.5400676082774325
8/21/2020,10.377381149443199,50.326959091105735,-29.7203362287748,62.480520522302264,-53.584940185593986,-42.44415413642001,-39.54859333611811,50.51622195530208,69.8402908496925,-35.657387724298964,-22.303086765569645,-50.16430691751124,-33.423660047493456,1.9122141582402774,1.4276365981775507,46.95723097313555,-3.984143853105504,-54.54134586451653,13.360172294011562,-9.088737925910195,101.22987084105159,-45.12730535339764,-14.92259538323678,-31.77263878661105,-36.34941409535427,39.83044810144618,18.147074891818747,-19.43160800928854
8/24/2020,47.2303594501593,-27.468129848513467,42.15701387081368,33.578495355244264,-23.61841994633942,5.135809759548882,50.75558435273999,27.158608702121832,-15.244543402405197,-42.02136500491073,21.17728976266924,-3.525932391296749,423.33970832832676,-14.48603393804958,-1.0967899933733705,-48.61214210887799,-54.42861560516674,-42.45885526617003,-60.51117176214934,10.56364750868386,-42.283599586880904,-43.54654788329986,-32.55497973724132,9.754092302209184,-43.29672748048462,-22.752802119421233,57.70048685016618,-22.771705006351606
8/25/2020,-34.566935644618354,44.38597254810412,15.964859887511818,-33.09011497492268,91.24191262276784,-30.720180545911013,-18.100533432711586,-24.953961066608954,-22.42063364138357,26.44722004104687,6.569421077723225,61.27852431235867,-70.42031050407735,3.1345393466124083,8.99345281878363,46.974565287828064,3.6338903564285374,129.43397543606713,-48.74820376731288,71.50852737736946,-22.222018619220428,25.64472548450214,16.057070750283685,-23.272828079407148,92.20853956168452,-1.3918934605278377,-59.591725667441565,26.667320897105906
8/26/2020,58.44778211418444,-1.3667107261161715,210.57180259918633,32.71887547258024,-56.77432666599941,8.955922626062085,14.920718219199003,-8.737406318399222,251.3952615128435,-37.29607201863413,21.03008305885561,-29.974996562708046,-41.510079700251254,48.896518936706414,-5.2714724804795665,7.018655791011041,-39.48114820781523,-28.969334982590013,78.06136048742303,-41.392155655439936,17.92871600690027,61.781240738596054,-24.597437671161483,57.39564114633775,-31.15719277082424,53.77498822824365,-1.0223619596887779,23.556907278963003
8/27/2020,-21.17007849017756,-24.58196003566805,-64.88203589267734,-15.609224009333179,44.688118922663755,87.34259664803032,30.586761309938403,-18.039121936262003,-69.22143133272644,-9.107750426381255,1.1198959474821635,-0.682051998765898,127.85718257230218,108.61584075948332,16.777190534011144,9.559000240326853,-37.18931355903917,2.135328645664525,-42.42943259493139,7.228029626516785,64.52210010286711,-61.18640363254115,20.0066305088614,36.714640763379,1.5838082984434232,-20.31441923260273,161.86999728878973,-35.73775570151029
8/28/2020,101.06685278428635,202.80033262018108,-4.511429310306059,-0.2264819656460526,11.76335397994579,17.404353062742285,28.68170988521164,87.42912669362137,28.395870677141332,6.4411396779384456,-10.71184415084594,126.14841804092909,2.249230131749602,-26.617536868000435,-11.986200600401586,16.329664303341307,10.304045321858268,-10.068141646424522,16.90523207311305,29.373438495076677,238.81007416457578,-23.923721283052334,59.29502793766459,-17.831431195177505,31.68777415939006,-24.345650332305702,21.006470769706432,22.77185368797745
8/31/2020,2.8386694358393916,-5.659702792897159,310.21658657207405,756.6557321483048,117.28751424455481,-6.781707361956157,2.2337380003766505,-0.505067498160694,-1.600752988286247,116.63004076336092,82.2242101138426,-12.852314343284455,220.60777976844687,179.96405707906487,54.98027420037961,49.029894470297464,88.67290991345465,535.4103394343177,100.24604301724725,117.03775228141922,-30.880908641685323,69.18377456839563,3.5147828251256064,104.62005157190961,71.05826756961989,96.49587597328761,92.8148565864747,170.6783113835867
9/1/2020,3.681071647974088,-40.39690931858508,-72.88621013321699,-60.209712756057485,-68.3137926930808,-18.160218597209067,-31.6432878205689,-24.994780677551432,-24.92303388057424,37.77910125832125,-50.8243416259346,-52.061050936380816,-0.9163851925026889,-58.98841435093435,-29.330378662604517,-20.039495148965404,9.94073887540592,-59.21839186679709,-31.963988808223544,-34.7694857591486,-30.89191432009666,18.576597525367177,-10.625533868795134,-39.9997407843003,-50.66839231211113,-22.334513196351725,-68.29912039676394,-40.240762624333605
9/2/2020,-11.735017700260986,-37.64237616532276,157.5663980308865,-52.886107742632525,-14.394023834033188,-10.809185313121949,-25.711722642593713,-31.56810935316452,106.91403140150517,-54.04500805985766,-4.038715698419393,-10.25726273201002,-17.72239160943644,-48.250846278745364,-30.501008390272546,-39.9865496448089,-52.81560106257206,-18.034461806862023,87.57323688618668,-33.64670954972786,-30.479547993577604,-40.884856765386935,-16.581925318040312,-42.282190518285155,-2.704967159461802,43.616407684554304,-3.899746549573224,-31.409186961123492
9/3/2020,-14.96058253440279,-32.31173112070388,-59.641061842873235,-29.696728557282793,-14.672515096477746,-36.22839076988876,55.441222997629616,0.36272216099824117,-46.158081712105194,1.1372743080736214,-4.622768780616493,-16.488615612593883,-12.872346335311546,-23.773733719873146,22.07119599377634,26.08011902968208,-9.091499645584566,-35.87422559088471,-61.612894668003115,1.517625007557899,4.316688764044008,-10.65829990214705,-12.990492260256548,123.31286283003466,32.84053634246828,-62.603348497916244,89.16409077784124,195.249590691546
9/4/2020,19.97782782547157,109.3544183079454,90.86765954575718,14.055226444277036,10.668447428450968,109.88861459132005,44.37432464401947,19.30085277523801,-0.29873459226265053,48.5794460875971,-0.013830293497685275,26.720033303291245,14.094508175426611,163.76776746487997,130.57659659551928,-26.10783720600207,43.859215517850124,-35.6442946908752,46.18672415033007,28.01469128449474,23.158618230741478,-12.70663565586786,3.081888820836065,12.400921672848252,-35.85107724825546,54.304647420662164,-60.015747307455904,-56.98878075321051
9/7/2020,6.8410254956244865,-11.690918073827772,-46.13167195463001,-42.50321572393305,70.72787424226857,-37.26037240501705,-9.152863891349272,-25.551791802418876,-2.1321513464770847,-59.300263033775224,48.56996990237605,-32.59484046974388,-46.827563210054656,-21.088820684539545,-38.27282578254988,5.939433145999273,4.153278942256655,28.9190744925383,-24.7764879163492,-7.371163598579422,-48.94988499619346,29.786779659636743,-8.573730223938824,-11.677817170980154,13.979075044545475,60.66594255150193,2.884341583596739,-22.245149618303216
9/8/2020,-50.93749407639086,-18.92850208379272,-1.171536927185679,105.13737019164076,124.35004896207147,2.7596172097774874,19.560821158972598,-16.976831609223396,-14.40064551183642,34.54493430259071,-23.647265839241093,43.58115856438014,70.34188975299497,-21.65158941075205,-15.112619808898831,0.5782001373940915,9.521061238052763,8.034677285298075,-26.55997143367256,10.263193142244841,34.802817777230665,-7.363413066789737,20.88981634360536,61.32794534500361,55.50441594997484,-35.12290937599418,-34.809910148634096,167.7814668606508
9/9/2020,37.37420519512382,50.37641757177427,-15.142540356679756,-4.9685802600798805,-63.86502168635607,88.51112290455139,-16.069031926178567,7.5484457417128725,57.94366190494657,145.69795692333236,11.400508477676375,-21.11408882560466,-22.875191096612426,8.755829450680274,11.199480901470826,28.82539321152788,-9.231086187538285,57.30858017728342,109.65555161641296,26.88967171793859,23.623306412149645,49.989671170713535,174.97666978996455,-48.12803813470301,-41.987412838171856,-27.229819810550417,214.15534668716046,2.24042213136022
9/10/2020,-8.885269449962863,8.772499127541655,1.2908074079323484,-33.2676854421351,277.36125846289156,-49.67168331334294,-29.46496886454153,-3.4381613633832075,-18.34003562865024,-15.27991091531139,6.363307988763611,-1.7123192591661618,-7.859250124834394,-36.09564634214176,-23.1368338879277,-43.145802650957286,-3.6864298614083912,-33.79857691368484,-2.420801356386637,-46.49442961934736,-18.604193649490607,-15.88067944724857,-28.37281427814682,-40.28728564464048,23.016767168302632,30.265453714065682,-24.14525063626406,-58.244486794101704
9/11/2020,-28.94862746520337,-45.92459131726498,-0.3030298613408866,-25.754430360583846,-50.489070964832585,-46.065654569172374,1.8109000664624286,36.91473212428056,-6.403742281819891,-17.61429754422733,-9.527765537745925,-8.74737257443725,-37.54109826604724,8.274965850503113,41.3116978525617,5.2067143301212315,-33.277544812102164,-38.27204264981863,58.805679658966234,37.01384384854516,-39.46310508228466,-27.463476409315334,-40.284467070240574,79.54784558125756,31.581445474704406,-19.58417432993548,16.59769287522186,340.60052309847276
9/14/2020,149.4860957778235,-5.359893336375099,73.34749529234259,233.77708559663125,-52.12257147304816,25.928834292125224,-34.05385903297273,4.1157543281398645,0.7855162371274371,-26.455545201908272,8.41720481254944,19.676230456418065,70.35141943818539,60.9478380394463,-27.44199465083271,26.71246368247402,23.87305761005227,4.169384950624311,-54.64184601514708,-0.6447611119272612,54.94971741941201,3.435078007147996,-9.907654090979657,81.21502167208952,83.44827291718941,35.72591645965855,-62.723515092785995,-9.172049759912305
9/15/2020,-34.09897646282408,-1.6683343049007093,-46.64906218609865,-40.72251997255988,38.31620415989707,368.5925404372616,328.1826481520108,-23.766003605444475,-40.45907547390745,-7.577176001841135,-41.625574417189505,-8.006382173303628,94.72661324690208,-0.7106407221056044,-10.869355081410792,-7.716223306064551,19.226135495140674,-25.91105725844952,-44.435762077116394,18.116251560754428,45.33047130349159,-18.275893540607125,-25.940552355143744,-2.5739833344226803,-29.72973392373458,-33.83239741186328,35.948629051326385,-26.078628091668833
9/16/2020,61.56849481795719,15.508744124854923,194.98144878140548,-57.43911598904015,-39.992159536512695,-53.44412453748117,18.979015886021223,13.35951108474891,75.1945590123187,34.74214858574185,70.56716266712853,-11.611023526553478,-78.62458110970405,64.57085531910884,2.9239125330661864,30.824138802324597,-22.65905310799612,15.778049401555872,67.98379936787538,-28.968634814660266,-13.746261308061714,-2.756265933251101,9.36280189380363,-57.99836584562706,-32.504687916028885,33.68860322333078,83.48101907426285,-46.74910904524712
9/17/2020,-9.958550671783307,-28.52669049671196,-63.17904921453847,2.7723273470687593,37.05788675086006,4.911575953171221,182.9031854268876,-2.0920558893500973,-42.98221653470632,28.98274740011262,-16.581578769647688,9.136565028845034,19.959450601870966,-32.99303862030033,23.120566605472703,-18.976839258985045,4.936424669730721,56.2566420847546,-18.449007475721423,28.152659199498697,-1.1988960037825014,50.19839286381864,48.26779358566522,57.064778401322314,77.40625561608627,6.990200229147692,-66.84608496146028,78.82199117523496
9/18/2020,-19.000578485077448,45.45891608636013,36.37844233985233,306.0220422181092,39.41115982821337,399.97889038579507,160.82196766326788,28.18483814832571,49.04860290040216,53.036918332806835,156.95067419059234,224.54521780751256,81.77594509304708,-12.231282097194196,0.8945563436387971,96.01613015365362,105.27181556410082,59.85986280605427,120.95980412312403,25.58484223393689,157.90207040545292,-42.62827137374388,13.733643831701503,-13.35742524713266,-17.25315789203289,-1.5414882795470541,141.39718491809492,-31.04590869671141
9/21/2020,-32.37323020079844,-8.629696069475322,-16.810314467019705,-58.5118332360514,-38.74467079098449,-64.60077852729455,-42.04142997082195,-15.496697055904374,-39.3767813480567,-8.298556685882764,-22.148966094218625,-62.98608861994961,-8.715370499871467,-19.78143819908874,12.848585545013336,40.442663072393856,-60.42108581124926,-46.72721703650994,-43.95761051416008,-56.28490430592902,-61.152682505402936,73.62078947596422,-16.051809012425878,9.93372148393501,71.76135167843829,-11.65849227974568,-2.7756848684756807,22.994249537706924
9/22/2020,46.40818990974935,44.937174043989025,-11.378975470141716,-18.187785087375918,35.9363462440669,15.16684424795649,-39.55027372609311,-6.159388774148589,33.074980753681004,-29.418088051651093,-32.67187395503339,-1.1723501633907563,37.38932352337705,-22.444200980899975,106.5684086541442,-61.35154150055022,41.76476319602247,31.827879129743497,-32.19577510949677,99.01194021542487,-1.1609860268366856,26.676840801863342,55.69777989652933,63.077288054363635,-16.086080321774254,30.829237950320774,-33.01899809952339,3.392819494885546
9/23/2020,16.91140397239632,-32.460334094680285,37.412854661262294,358.09945091174666,-27.175331612325905,-56.94242888437827,-34.92027103020661,-13.645314096511418,14.321318931210914,-6.5480770787733515,2.7543316734074175,-20.47035717328386,41.02989079813688,233.4483235782316,-45.37221407767645,22.694174757281548,-4.005010274678722,-5.696857716263026,-7.023574906789387,-36.27260394668755,9.976657198472427,-29.088476827591325,-22.84381879875039,0.035561834990693875,-32.71721166211582,-39.494773074210364,41.92432241189965,-5.831044339906022
9/24/2020,-19.882319041311824,13.778129986514575,-22.367916498112194,-58.0017763810143,-20.138607364791206,14.228934651467483,3.683408872128191,23.194787904447733,-18.83770150061266,11.800554360146108,57.577765377267085,13.633726929509638,-16.449822244787338,-49.03883628712471,-15.008110004903086,-15.3351594004413,-26.476869682547377,93.66575217767614,147.13530359063313,41.80218140320846,-19.15267240534414,-11.66472382591569,-26.428140487179686,12.295302228122651,-2.6670475233644075,48.07757873306253,99.82915784602994,-19.06229679924999
9/25/2020,27.10870829338823,-3.386125689433084,-24.101226590095813,-6.1053563236210255,186.8164568355235,87.61274062598659,-32.39251255151281,2.5847888211268266,23.90389230479657,4.89482796771763,-33.41722639990795,-10.09606945260133,-1.1037689959600305,-15.438551080301288,6.366296779281133,60.205796450235894,-9.732302497765666,-38.588424324883384,-57.81801864954493,-13.359127137661531,10.22207969579223,11.744944222264909,-2.02605734575132,-2.331724731587137,17.836198821197137,-29.42969414695331,-13.374959248515307,22.81215220520214
9/28/2020,-48.80532311724972,-5.244379107507613,61.31171399249795,-37.35354440725377,-46.27587656117546,-30.483677360274577,-28.92938211377024,-20.515773801439497,12.514765815939398,-38.66318426128023,-39.74770579621831,-20.386060366053137,-18.155228854191773,-12.885029204158238,-16.474764293549104,-69.4781481917776,42.10276472721019,40.033058609253324,93.06485264912001,-27.365450225961453,26.446566675205997,-33.00577370908824,0.22560611426876154,-47.16790303474595,-48.41019633909895,-22.744588690783218,-33.8929573218646,-43.37791860232895
9/29/2020,119.3693940564923,3.1454590067174104,31.815627566531713,-15.194310988315907,22.94327039830182,-29.147155226981358,-42.77272399682893,-21.717956601183396,138.68226174043104,195.05930734078842,50.87208539191339,-7.649087414990552,11.244757974768094,10.438395287738489,9.076895514026685,-11.453566374446345,-6.188199767801872,-26.60393155173455,-20.37907085925482,122.34217839313382,-29.692131944410917,13.557346286552917,45.81355505649625,60.92808510188017,95.3687555592301,210.5796611805589,45.32142026675936,19.016549710202323
9/30/2020,-22.812612940304422,-7.559300179667816,-7.86829475015387,52.23074062366664,397.2956093363117,117.73474797273349,277.49578988831576,48.791350763805696,-65.37150039066229,-57.336312365929544,5.155765245488597,14.543832952555992,-26.043475067453937,-27.850779203105457,-32.228856144493335,114.8238859254032,-13.378000904128696,-3.50374273832027,6.548269382696015,33.964893652321074,51.08497007081449,-41.228362375690885,-27.54320195573243,-44.006977890054486,-22.83975486398728,-28.93246204292219,-41.85405072940023,-16.43284802960735
